"orderNo";"recipeNo";"qty";"dateStarted";"dateFinished";"discountMultiple"
1665;1674;31;"2013-03-29 00:00:00";"2013-04-03 00:00:00";1.47
1666;15;147;"2017-08-11 00:00:00";"2017-08-15 00:00:00";0.17
1666;247;102;"2019-06-13 00:00:00";"2019-06-18 00:00:00";0.88
1666;530;138;"2016-09-14 00:00:00";"2016-09-16 00:00:00";0.42
1666;607;79;"2017-12-19 00:00:00";"2017-12-24 00:00:00";0.25
1666;657;135;"2018-12-20 00:00:00";"2018-12-25 00:00:00";0.61
1666;801;57;"2017-01-07 00:00:00";"2017-01-10 00:00:00";0.53
1666;1587;69;"2011-05-19 00:00:00";"2011-05-22 00:00:00";1.15
1666;1756;190;"2018-08-25 00:00:00";"2018-08-27 00:00:00";0.76
1667;307;184;"2016-11-13 00:00:00";"2016-11-15 00:00:00";0.58
1667;594;68;"2019-10-03 00:00:00";"2019-10-08 00:00:00";0.08
1667;631;19;"2009-07-01 00:00:00";"2009-07-03 00:00:00";1.47
1667;859;113;"2012-04-08 00:00:00";"2012-04-10 00:00:00";0.41
1667;1242;195;"2015-10-19 00:00:00";"2015-10-23 00:00:00";0.44
1668;248;177;"2010-10-30 00:00:00";"2010-11-04 00:00:00";0.0
1668;252;199;"2018-07-01 00:00:00";"2018-07-03 00:00:00";1.06
1668;676;126;"2014-06-30 00:00:00";"2014-07-04 00:00:00";0.16
1669;631;5;"2013-03-29 00:00:00";"2013-04-03 00:00:00";0.95
1669;646;200;"2014-06-13 00:00:00";"2014-06-15 00:00:00";1.3
1669;690;54;"2017-09-03 00:00:00";"2017-09-06 00:00:00";0.16
1669;1450;45;"2016-10-06 00:00:00";"2016-10-11 00:00:00";1.15
1669;1462;4;"2017-05-25 00:00:00";"2017-05-29 00:00:00";1.0
1669;1850;102;"2011-02-03 00:00:00";"2011-02-08 00:00:00";0.48
1669;1858;173;"2019-09-09 00:00:00";"2019-09-13 00:00:00";1.48
1669;1956;149;"2010-05-22 00:00:00";"2010-05-27 00:00:00";0.25
1670;461;58;"2011-03-30 00:00:00";"2011-04-04 00:00:00";1.1
1670;887;144;"2012-12-06 00:00:00";"2012-12-11 00:00:00";0.68
1671;44;46;"2018-06-13 00:00:00";"2018-06-17 00:00:00";1.46
1671;305;194;"2019-09-27 00:00:00";"2019-09-29 00:00:00";0.45
1671;352;17;"2010-08-02 00:00:00";"2010-08-06 00:00:00";0.96
1671;503;73;"2016-11-03 00:00:00";"2016-11-08 00:00:00";0.64
1671;907;71;"2011-09-05 00:00:00";"2011-09-07 00:00:00";1.28
1671;948;98;"2018-06-25 00:00:00";"2018-06-30 00:00:00";1.02
1671;1259;68;"2016-04-11 00:00:00";"2016-04-13 00:00:00";0.59
1671;1298;39;"2016-08-11 00:00:00";"2016-08-16 00:00:00";0.4
1671;1553;135;"2019-02-15 00:00:00";"2019-02-17 00:00:00";0.14
1671;1873;182;"2013-02-19 00:00:00";"2013-02-21 00:00:00";0.79
1672;295;122;"2009-04-10 00:00:00";"2009-04-14 00:00:00";0.37
1672;562;37;"2013-03-16 00:00:00";"2013-03-20 00:00:00";1.04
1672;638;194;"2017-11-25 00:00:00";"2017-11-27 00:00:00";1.3
1672;937;179;"2014-05-13 00:00:00";"2014-05-18 00:00:00";1.49
1672;1332;161;"2016-10-25 00:00:00";"2016-10-30 00:00:00";0.59
1672;1511;90;"2017-09-23 00:00:00";"2017-09-28 00:00:00";1.43
1672;1610;33;"2019-05-06 00:00:00";"2019-05-10 00:00:00";1.14
1673;77;18;"2010-08-12 00:00:00";"2010-08-16 00:00:00";1.23
1673;272;179;"2019-10-24 00:00:00";"2019-10-26 00:00:00";0.81
1673;1463;50;"2018-09-23 00:00:00";"2018-09-26 00:00:00";1.35
1674;362;44;"2019-07-20 00:00:00";"2019-07-25 00:00:00";0.32
1674;620;86;"2017-09-15 00:00:00";"2017-09-18 00:00:00";1.36
1674;1591;164;"2012-12-09 00:00:00";"2012-12-11 00:00:00";0.47
1674;1919;163;"2013-04-03 00:00:00";"2013-04-06 00:00:00";1.13
1675;51;75;"2014-01-19 00:00:00";"2014-01-22 00:00:00";0.35
1675;916;169;"2010-03-01 00:00:00";"2010-03-06 00:00:00";0.46
1675;1382;149;"2018-07-09 00:00:00";"2018-07-14 00:00:00";0.3
1675;1785;38;"2018-01-14 00:00:00";"2018-01-18 00:00:00";0.61
1676;837;180;"2018-05-11 00:00:00";"2018-05-15 00:00:00";0.65
1676;861;40;"2018-01-15 00:00:00";"2018-01-20 00:00:00";1.14
1676;951;191;"2019-08-02 00:00:00";"2019-08-07 00:00:00";0.58
1676;984;185;"2014-07-28 00:00:00";"2014-07-31 00:00:00";1.43
1676;1243;20;"2018-12-20 00:00:00";"2018-12-22 00:00:00";1.27
1676;1245;113;"2012-10-20 00:00:00";"2012-10-25 00:00:00";0.47
1676;1274;76;"2014-03-26 00:00:00";"2014-03-28 00:00:00";0.93
1676;1341;47;"2012-05-17 00:00:00";"2012-05-20 00:00:00";1.04
1677;1147;170;"2014-08-20 00:00:00";"2014-08-22 00:00:00";0.37
1678;112;7;"2016-02-02 00:00:00";"2016-02-05 00:00:00";1.32
1678;249;178;"2014-03-04 00:00:00";"2014-03-08 00:00:00";1.31
1678;313;166;"2012-04-08 00:00:00";"2012-04-12 00:00:00";0.7
1678;875;132;"2012-11-22 00:00:00";"2012-11-25 00:00:00";1.1
1678;1405;125;"2013-02-22 00:00:00";"2013-02-26 00:00:00";0.75
1679;942;33;"2013-12-31 00:00:00";"2014-01-05 00:00:00";0.43
1679;1123;97;"2016-09-17 00:00:00";"2016-09-22 00:00:00";1.19
1679;1516;108;"2017-08-14 00:00:00";"2017-08-16 00:00:00";1.24
1679;1918;113;"2013-03-16 00:00:00";"2013-03-20 00:00:00";0.28
1680;30;171;"2016-08-29 00:00:00";"2016-09-03 00:00:00";1.23
1680;279;14;"2018-05-31 00:00:00";"2018-06-05 00:00:00";0.3
1680;415;9;"2019-01-15 00:00:00";"2019-01-17 00:00:00";0.78
1680;657;102;"2017-11-08 00:00:00";"2017-11-10 00:00:00";1.3
1680;765;129;"2010-01-08 00:00:00";"2010-01-13 00:00:00";0.37
1680;824;157;"2014-01-31 00:00:00";"2014-02-03 00:00:00";1.28
1680;1248;124;"2017-05-06 00:00:00";"2017-05-08 00:00:00";0.22
1680;1252;38;"2009-03-21 00:00:00";"2009-03-23 00:00:00";0.15
1681;599;93;"2009-03-20 00:00:00";"2009-03-24 00:00:00";1.02
1681;999;103;"2013-09-14 00:00:00";"2013-09-18 00:00:00";0.34
1681;1826;75;"2010-08-24 00:00:00";"2010-08-29 00:00:00";0.57
1682;735;40;"2019-09-17 00:00:00";"2019-09-20 00:00:00";0.95
1682;944;178;"2009-05-09 00:00:00";"2009-05-13 00:00:00";1.46
1682;1120;83;"2010-02-08 00:00:00";"2010-02-13 00:00:00";0.96
1682;1463;50;"2015-10-01 00:00:00";"2015-10-03 00:00:00";1.19
1683;880;3;"2018-11-19 00:00:00";"2018-11-22 00:00:00";1.12
1683;1270;20;"2016-02-08 00:00:00";"2016-02-13 00:00:00";0.38
1683;1311;134;"2009-03-03 00:00:00";"2009-03-06 00:00:00";0.53
1683;1713;77;"2012-09-21 00:00:00";"2012-09-24 00:00:00";0.84
1683;1777;113;"2016-03-01 00:00:00";"2016-03-05 00:00:00";1.22
1684;701;39;"2014-09-11 00:00:00";"2014-09-16 00:00:00";0.8
1684;1701;163;"2017-01-25 00:00:00";"2017-01-28 00:00:00";0.95
1684;1787;76;"2012-04-24 00:00:00";"2012-04-28 00:00:00";0.67
1685;42;28;"2011-03-31 00:00:00";"2011-04-05 00:00:00";0.13
1685;195;58;"2017-06-22 00:00:00";"2017-06-25 00:00:00";0.43
1685;1737;181;"2012-04-17 00:00:00";"2012-04-22 00:00:00";1.4
1686;330;44;"2016-07-02 00:00:00";"2016-07-06 00:00:00";0.16
1686;856;197;"2014-06-11 00:00:00";"2014-06-16 00:00:00";0.47
1686;1377;176;"2014-10-15 00:00:00";"2014-10-17 00:00:00";0.64
1686;1714;88;"2017-08-16 00:00:00";"2017-08-21 00:00:00";1.24
1686;1749;151;"2018-07-11 00:00:00";"2018-07-15 00:00:00";0.65
1687;108;63;"2010-04-09 00:00:00";"2010-04-11 00:00:00";0.69
1687;164;98;"2011-09-22 00:00:00";"2011-09-26 00:00:00";0.3
1687;261;191;"2019-03-17 00:00:00";"2019-03-19 00:00:00";0.74
1687;810;39;"2017-07-31 00:00:00";"2017-08-05 00:00:00";0.14
1687;1292;186;"2016-04-03 00:00:00";"2016-04-07 00:00:00";0.45
1687;1327;11;"2013-08-07 00:00:00";"2013-08-10 00:00:00";1.16
1687;1361;194;"2017-08-06 00:00:00";"2017-08-08 00:00:00";0.82
1687;1425;170;"2015-08-01 00:00:00";"2015-08-03 00:00:00";1.0
1687;1586;134;"2009-12-26 00:00:00";"2009-12-31 00:00:00";0.96
1688;103;118;"2015-01-30 00:00:00";"2015-02-01 00:00:00";0.87
1688;508;80;"2010-02-25 00:00:00";"2010-03-02 00:00:00";0.84
1688;680;170;"2011-03-01 00:00:00";"2011-03-06 00:00:00";0.85
1688;961;17;"2012-02-08 00:00:00";"2012-02-12 00:00:00";0.02
1688;1323;176;"2012-09-02 00:00:00";"2012-09-07 00:00:00";0.53
1688;1706;122;"2016-07-13 00:00:00";"2016-07-17 00:00:00";0.44
1689;225;86;"2017-12-19 00:00:00";"2017-12-23 00:00:00";1.11
1689;561;156;"2013-08-06 00:00:00";"2013-08-10 00:00:00";0.45
1689;573;57;"2015-09-01 00:00:00";"2015-09-06 00:00:00";1.24
1689;583;38;"2011-06-28 00:00:00";"2011-07-02 00:00:00";0.86
1689;729;99;"2017-11-30 00:00:00";"2017-12-05 00:00:00";0.75
1689;742;166;"2018-05-07 00:00:00";"2018-05-12 00:00:00";1.28
1689;1144;196;"2016-12-19 00:00:00";"2016-12-23 00:00:00";0.43
1689;1212;151;"2019-01-03 00:00:00";"2019-01-05 00:00:00";0.46
1689;1524;130;"2010-03-25 00:00:00";"2010-03-27 00:00:00";1.36
1689;1547;112;"2018-12-31 00:00:00";"2019-01-04 00:00:00";1.14
1689;1793;170;"2013-12-08 00:00:00";"2013-12-10 00:00:00";1.1
1690;273;50;"2009-03-08 00:00:00";"2009-03-13 00:00:00";0.99
1690;385;19;"2009-06-03 00:00:00";"2009-06-05 00:00:00";1.27
1690;1268;18;"2019-06-02 00:00:00";"2019-06-07 00:00:00";0.93
1690;1286;61;"2011-02-14 00:00:00";"2011-02-19 00:00:00";0.72
1691;407;112;"2018-08-25 00:00:00";"2018-08-27 00:00:00";1.32
1691;479;110;"2017-05-06 00:00:00";"2017-05-10 00:00:00";1.28
1691;489;32;"2017-10-14 00:00:00";"2017-10-17 00:00:00";1.18
1691;529;76;"2016-01-26 00:00:00";"2016-01-31 00:00:00";0.28
1691;883;200;"2016-07-24 00:00:00";"2016-07-26 00:00:00";0.02
1691;1108;175;"2015-09-16 00:00:00";"2015-09-18 00:00:00";0.13
1691;1482;163;"2010-05-11 00:00:00";"2010-05-15 00:00:00";1.27
1692;253;87;"2013-11-23 00:00:00";"2013-11-26 00:00:00";1.03
1692;600;119;"2010-05-13 00:00:00";"2010-05-16 00:00:00";1.23
1692;1037;189;"2012-05-08 00:00:00";"2012-05-13 00:00:00";0.73
1692;1173;120;"2013-10-31 00:00:00";"2013-11-03 00:00:00";1.23
1692;1775;92;"2010-05-24 00:00:00";"2010-05-29 00:00:00";0.38
1693;588;146;"2012-09-26 00:00:00";"2012-09-28 00:00:00";0.95
1693;691;65;"2013-01-02 00:00:00";"2013-01-07 00:00:00";0.11
1693;830;44;"2016-10-13 00:00:00";"2016-10-18 00:00:00";0.45
1693;1392;111;"2017-06-30 00:00:00";"2017-07-02 00:00:00";0.26
1693;1430;101;"2017-04-26 00:00:00";"2017-04-28 00:00:00";0.09
1693;1737;162;"2013-02-10 00:00:00";"2013-02-15 00:00:00";1.46
1694;63;187;"2010-05-14 00:00:00";"2010-05-17 00:00:00";1.16
1694;547;108;"2013-06-29 00:00:00";"2013-07-02 00:00:00";1.06
1694;649;144;"2009-11-24 00:00:00";"2009-11-26 00:00:00";0.08
1694;812;148;"2015-07-30 00:00:00";"2015-08-02 00:00:00";0.83
1695;197;103;"2015-12-11 00:00:00";"2015-12-15 00:00:00";0.98
1695;714;130;"2014-05-08 00:00:00";"2014-05-13 00:00:00";0.64
1695;985;3;"2015-06-27 00:00:00";"2015-06-30 00:00:00";0.61
1695;1224;89;"2014-06-01 00:00:00";"2014-06-03 00:00:00";0.51
1695;1295;13;"2009-09-30 00:00:00";"2009-10-02 00:00:00";0.34
1695;1757;58;"2009-10-04 00:00:00";"2009-10-08 00:00:00";0.06
1696;109;135;"2009-11-01 00:00:00";"2009-11-05 00:00:00";0.29
1696;244;141;"2017-01-03 00:00:00";"2017-01-08 00:00:00";0.27
1696;344;12;"2012-12-12 00:00:00";"2012-12-16 00:00:00";0.31
1696;481;120;"2018-07-14 00:00:00";"2018-07-16 00:00:00";0.31
1696;751;109;"2012-07-19 00:00:00";"2012-07-22 00:00:00";0.47
1696;757;35;"2014-06-13 00:00:00";"2014-06-15 00:00:00";0.79
1696;1432;120;"2011-06-29 00:00:00";"2011-07-04 00:00:00";1.07
1697;765;162;"2019-11-04 00:00:00";"2019-11-08 00:00:00";0.14
1699;652;83;"2014-05-31 00:00:00";"2014-06-03 00:00:00";0.34
1699;1350;16;"2009-12-21 00:00:00";"2009-12-23 00:00:00";0.81
1700;809;174;"2014-04-22 00:00:00";"2014-04-25 00:00:00";1.43
1700;894;96;"2016-08-15 00:00:00";"2016-08-17 00:00:00";1.19
1700;1075;4;"2011-08-05 00:00:00";"2011-08-10 00:00:00";0.65
1700;1791;16;"2019-11-23 00:00:00";"2019-11-27 00:00:00";1.4
1701;842;154;"2009-06-03 00:00:00";"2009-06-06 00:00:00";1.47
1701;1536;103;"2013-11-15 00:00:00";"2013-11-19 00:00:00";0.43
1701;1537;42;"2011-12-29 00:00:00";"2012-01-03 00:00:00";1.0
1701;1772;52;"2019-04-25 00:00:00";"2019-04-30 00:00:00";1.24
1702;94;84;"2019-09-25 00:00:00";"2019-09-29 00:00:00";1.44
1702;208;54;"2011-03-06 00:00:00";"2011-03-09 00:00:00";1.09
1702;478;42;"2014-09-17 00:00:00";"2014-09-19 00:00:00";0.35
1702;487;166;"2016-07-08 00:00:00";"2016-07-12 00:00:00";1.09
1702;599;175;"2011-09-28 00:00:00";"2011-10-01 00:00:00";0.03
1702;1271;132;"2019-01-28 00:00:00";"2019-02-02 00:00:00";0.58
1702;1973;178;"2011-08-25 00:00:00";"2011-08-30 00:00:00";1.04
1703;678;98;"2018-04-26 00:00:00";"2018-04-29 00:00:00";0.93
1703;1039;146;"2015-02-01 00:00:00";"2015-02-06 00:00:00";1.5
1703;1076;163;"2011-01-29 00:00:00";"2011-02-03 00:00:00";0.92
1703;1561;34;"2013-08-25 00:00:00";"2013-08-27 00:00:00";0.37
1703;1676;186;"2011-12-22 00:00:00";"2011-12-24 00:00:00";1.32
1703;1913;126;"2011-06-11 00:00:00";"2011-06-16 00:00:00";0.0
1704;348;89;"2012-04-24 00:00:00";"2012-04-29 00:00:00";1.36
1704;396;8;"2015-12-21 00:00:00";"2015-12-25 00:00:00";1.45
1704;760;91;"2018-12-01 00:00:00";"2018-12-06 00:00:00";0.8
1704;1077;148;"2017-12-18 00:00:00";"2017-12-21 00:00:00";1.05
1704;1332;53;"2010-06-05 00:00:00";"2010-06-10 00:00:00";0.07
1704;1393;51;"2014-03-02 00:00:00";"2014-03-07 00:00:00";0.25
1704;1464;51;"2012-10-23 00:00:00";"2012-10-28 00:00:00";1.28
1704;1722;103;"2010-10-20 00:00:00";"2010-10-22 00:00:00";0.79
1705;337;160;"2015-08-22 00:00:00";"2015-08-24 00:00:00";0.0
1705;765;54;"2010-04-26 00:00:00";"2010-04-30 00:00:00";0.08
1705;1293;198;"2012-09-29 00:00:00";"2012-10-04 00:00:00";1.06
1705;1898;14;"2013-04-11 00:00:00";"2013-04-15 00:00:00";0.1
1706;495;161;"2019-08-19 00:00:00";"2019-08-21 00:00:00";0.79
1706;624;106;"2018-12-31 00:00:00";"2019-01-03 00:00:00";0.5
1706;1219;109;"2011-11-05 00:00:00";"2011-11-08 00:00:00";1.08
1706;1221;44;"2018-11-14 00:00:00";"2018-11-19 00:00:00";0.23
1706;1434;198;"2017-12-28 00:00:00";"2017-12-30 00:00:00";0.89
1706;1553;99;"2017-02-01 00:00:00";"2017-02-05 00:00:00";0.13
1706;1666;193;"2015-08-14 00:00:00";"2015-08-19 00:00:00";0.14
1706;1845;12;"2016-08-01 00:00:00";"2016-08-03 00:00:00";1.23
1706;1996;99;"2019-02-23 00:00:00";"2019-02-26 00:00:00";0.56
1707;365;39;"2014-12-17 00:00:00";"2014-12-19 00:00:00";0.21
1707;550;95;"2011-03-02 00:00:00";"2011-03-04 00:00:00";0.51
1707;559;46;"2018-06-10 00:00:00";"2018-06-15 00:00:00";1.04
1707;582;78;"2010-05-06 00:00:00";"2010-05-08 00:00:00";0.84
1707;962;13;"2015-05-24 00:00:00";"2015-05-27 00:00:00";0.4
1707;988;152;"2010-04-07 00:00:00";"2010-04-09 00:00:00";0.82
1707;1010;5;"2015-08-15 00:00:00";"2015-08-19 00:00:00";0.92
1708;449;118;"2015-06-30 00:00:00";"2015-07-03 00:00:00";0.56
1708;617;54;"2019-08-14 00:00:00";"2019-08-19 00:00:00";1.1
1708;1693;19;"2016-10-03 00:00:00";"2016-10-06 00:00:00";1.27
1708;1738;103;"2017-08-18 00:00:00";"2017-08-22 00:00:00";0.87
1708;1968;54;"2017-06-23 00:00:00";"2017-06-27 00:00:00";0.24
1709;739;154;"2013-06-23 00:00:00";"2013-06-28 00:00:00";0.48
1710;221;19;"2015-07-06 00:00:00";"2015-07-09 00:00:00";1.09
1710;363;66;"2012-08-26 00:00:00";"2012-08-31 00:00:00";0.01
1710;621;160;"2010-05-25 00:00:00";"2010-05-27 00:00:00";0.57
1710;1949;95;"2009-01-29 00:00:00";"2009-02-02 00:00:00";0.49
1710;1975;171;"2015-04-04 00:00:00";"2015-04-09 00:00:00";0.55
1711;483;23;"2009-02-20 00:00:00";"2009-02-25 00:00:00";1.01
1711;545;147;"2016-01-17 00:00:00";"2016-01-19 00:00:00";0.94
1711;750;8;"2012-12-24 00:00:00";"2012-12-28 00:00:00";1.33
1711;751;8;"2012-09-04 00:00:00";"2012-09-08 00:00:00";0.77
1711;976;35;"2019-09-04 00:00:00";"2019-09-08 00:00:00";1.45
1711;1081;183;"2019-05-24 00:00:00";"2019-05-27 00:00:00";0.9
1711;1125;36;"2018-02-10 00:00:00";"2018-02-12 00:00:00";1.33
1711;1233;14;"2011-06-15 00:00:00";"2011-06-17 00:00:00";0.1
1711;1314;68;"2010-03-06 00:00:00";"2010-03-10 00:00:00";1.2
1711;1336;149;"2016-08-08 00:00:00";"2016-08-11 00:00:00";1.46
1711;1836;76;"2009-08-14 00:00:00";"2009-08-19 00:00:00";0.11
1712;32;163;"2013-04-15 00:00:00";"2013-04-17 00:00:00";0.66
1712;90;21;"2012-07-22 00:00:00";"2012-07-24 00:00:00";1.35
1712;372;32;"2012-01-27 00:00:00";"2012-01-30 00:00:00";0.11
1712;1326;84;"2012-05-24 00:00:00";"2012-05-28 00:00:00";0.11
1713;920;5;"2014-03-06 00:00:00";"2014-03-10 00:00:00";1.49
1713;949;112;"2015-10-12 00:00:00";"2015-10-17 00:00:00";1.04
1714;1415;27;"2018-03-25 00:00:00";"2018-03-28 00:00:00";1.08
1714;1518;158;"2016-08-04 00:00:00";"2016-08-06 00:00:00";0.63
1714;1878;63;"2013-08-13 00:00:00";"2013-08-18 00:00:00";0.16
1715;145;21;"2012-09-27 00:00:00";"2012-10-02 00:00:00";0.95
1715;476;53;"2009-05-01 00:00:00";"2009-05-03 00:00:00";0.73
1715;790;40;"2009-01-15 00:00:00";"2009-01-17 00:00:00";1.37
1715;1314;55;"2012-11-23 00:00:00";"2012-11-25 00:00:00";0.22
1716;127;88;"2011-12-09 00:00:00";"2011-12-11 00:00:00";0.17
1716;272;40;"2015-03-25 00:00:00";"2015-03-28 00:00:00";1.3
1716;395;193;"2010-03-03 00:00:00";"2010-03-07 00:00:00";0.53
1716;739;34;"2011-12-07 00:00:00";"2011-12-12 00:00:00";1.12
1716;1031;121;"2018-09-21 00:00:00";"2018-09-26 00:00:00";1.49
1716;1834;112;"2012-12-11 00:00:00";"2012-12-14 00:00:00";1.28
1717;155;72;"2013-07-05 00:00:00";"2013-07-08 00:00:00";0.34
1717;232;71;"2013-07-20 00:00:00";"2013-07-24 00:00:00";1.38
1717;534;105;"2019-03-22 00:00:00";"2019-03-26 00:00:00";0.65
1717;742;84;"2019-03-11 00:00:00";"2019-03-13 00:00:00";1.31
1717;1421;49;"2012-03-20 00:00:00";"2012-03-24 00:00:00";1.39
1717;1722;133;"2014-11-11 00:00:00";"2014-11-15 00:00:00";0.6
1717;1867;191;"2014-09-12 00:00:00";"2014-09-15 00:00:00";0.45
1717;1972;196;"2011-06-18 00:00:00";"2011-06-20 00:00:00";0.55
1718;487;98;"2019-08-31 00:00:00";"2019-09-02 00:00:00";1.27
1718;1083;144;"2019-07-05 00:00:00";"2019-07-07 00:00:00";0.23
1718;1560;1;"2009-03-28 00:00:00";"2009-03-30 00:00:00";1.15
1718;1682;105;"2010-04-11 00:00:00";"2010-04-13 00:00:00";1.37
1718;1733;40;"2013-05-12 00:00:00";"2013-05-16 00:00:00";1.14
1719;666;94;"2009-01-16 00:00:00";"2009-01-21 00:00:00";1.42
1719;692;7;"2010-11-04 00:00:00";"2010-11-07 00:00:00";0.75
1719;1670;98;"2018-08-28 00:00:00";"2018-09-01 00:00:00";0.34
1719;1838;94;"2012-12-13 00:00:00";"2012-12-18 00:00:00";0.19
1719;1881;149;"2012-09-16 00:00:00";"2012-09-18 00:00:00";1.36
1720;200;196;"2015-09-29 00:00:00";"2015-10-04 00:00:00";0.69
1720;431;125;"2011-12-08 00:00:00";"2011-12-10 00:00:00";0.31
1720;1165;70;"2016-11-06 00:00:00";"2016-11-10 00:00:00";0.39
1720;1379;53;"2017-12-22 00:00:00";"2017-12-26 00:00:00";1.14
1720;1735;197;"2016-01-20 00:00:00";"2016-01-25 00:00:00";1.21
1721;151;117;"2012-09-03 00:00:00";"2012-09-07 00:00:00";0.43
1721;1158;23;"2015-02-10 00:00:00";"2015-02-13 00:00:00";0.28
1722;122;26;"2019-11-02 00:00:00";"2019-11-04 00:00:00";0.66
1722;138;88;"2019-01-05 00:00:00";"2019-01-08 00:00:00";0.61
1722;233;74;"2010-07-01 00:00:00";"2010-07-04 00:00:00";1.13
1722;703;110;"2011-11-07 00:00:00";"2011-11-12 00:00:00";0.59
1722;713;50;"2014-11-07 00:00:00";"2014-11-11 00:00:00";1.35
1722;1650;168;"2015-11-09 00:00:00";"2015-11-12 00:00:00";0.22
1722;1997;54;"2016-08-02 00:00:00";"2016-08-05 00:00:00";0.66
1723;71;83;"2014-01-04 00:00:00";"2014-01-07 00:00:00";0.78
1723;143;47;"2012-10-05 00:00:00";"2012-10-08 00:00:00";0.31
1723;1475;127;"2016-08-28 00:00:00";"2016-08-30 00:00:00";0.03
1723;1707;59;"2019-08-21 00:00:00";"2019-08-26 00:00:00";0.11
1723;1744;102;"2019-03-30 00:00:00";"2019-04-02 00:00:00";0.69
1723;1868;151;"2013-06-22 00:00:00";"2013-06-24 00:00:00";1.48
1724;879;87;"2017-08-17 00:00:00";"2017-08-19 00:00:00";0.14
1724;1044;14;"2015-07-18 00:00:00";"2015-07-23 00:00:00";0.94
1724;1311;133;"2018-03-10 00:00:00";"2018-03-13 00:00:00";0.78
1724;1489;199;"2017-12-26 00:00:00";"2017-12-30 00:00:00";1.04
1725;16;120;"2018-07-04 00:00:00";"2018-07-07 00:00:00";0.54
1725;212;68;"2019-08-03 00:00:00";"2019-08-06 00:00:00";0.76
1725;353;119;"2019-03-16 00:00:00";"2019-03-19 00:00:00";0.42
1725;421;189;"2013-12-30 00:00:00";"2014-01-02 00:00:00";0.08
1725;637;77;"2016-04-27 00:00:00";"2016-05-02 00:00:00";0.83
1725;645;29;"2011-09-21 00:00:00";"2011-09-25 00:00:00";1.3
1726;330;190;"2013-09-17 00:00:00";"2013-09-19 00:00:00";0.6
1726;631;11;"2012-07-22 00:00:00";"2012-07-25 00:00:00";1.0
1726;1431;186;"2014-04-12 00:00:00";"2014-04-14 00:00:00";1.1
1726;1887;9;"2009-03-15 00:00:00";"2009-03-18 00:00:00";0.66
1726;1971;69;"2015-12-03 00:00:00";"2015-12-05 00:00:00";0.27
1727;161;57;"2009-04-19 00:00:00";"2009-04-22 00:00:00";0.34
1727;1234;14;"2016-02-14 00:00:00";"2016-02-19 00:00:00";1.39
1727;1450;49;"2017-01-09 00:00:00";"2017-01-13 00:00:00";0.37
1727;1778;135;"2009-02-03 00:00:00";"2009-02-05 00:00:00";0.86
1727;1876;184;"2015-08-12 00:00:00";"2015-08-17 00:00:00";0.25
1728;25;188;"2009-01-08 00:00:00";"2009-01-10 00:00:00";0.45
1728;1118;199;"2013-07-28 00:00:00";"2013-08-02 00:00:00";0.71
1728;1597;103;"2013-04-26 00:00:00";"2013-04-29 00:00:00";0.54
1729;385;19;"2017-02-01 00:00:00";"2017-02-06 00:00:00";0.72
1729;1304;93;"2012-05-01 00:00:00";"2012-05-06 00:00:00";0.8
1730;36;54;"2010-08-13 00:00:00";"2010-08-17 00:00:00";1.05
1730;269;186;"2017-06-28 00:00:00";"2017-06-30 00:00:00";1.29
1730;336;20;"2014-12-21 00:00:00";"2014-12-25 00:00:00";0.25
1730;529;92;"2016-12-25 00:00:00";"2016-12-29 00:00:00";1.01
1730;1035;74;"2009-07-04 00:00:00";"2009-07-06 00:00:00";0.19
1730;1828;59;"2012-11-01 00:00:00";"2012-11-06 00:00:00";0.51
1731;87;196;"2011-06-05 00:00:00";"2011-06-09 00:00:00";0.53
1731;1022;194;"2011-10-22 00:00:00";"2011-10-26 00:00:00";0.97
1731;1104;87;"2013-09-07 00:00:00";"2013-09-10 00:00:00";0.64
1731;1135;152;"2015-11-09 00:00:00";"2015-11-11 00:00:00";0.38
1731;1255;167;"2017-10-08 00:00:00";"2017-10-11 00:00:00";0.1
1731;1350;148;"2015-04-30 00:00:00";"2015-05-05 00:00:00";0.61
1731;1388;152;"2012-10-24 00:00:00";"2012-10-29 00:00:00";0.63
1731;1724;24;"2019-10-31 00:00:00";"2019-11-05 00:00:00";0.78
1731;1924;41;"2013-11-26 00:00:00";"2013-11-30 00:00:00";0.25
1732;111;128;"2010-04-13 00:00:00";"2010-04-16 00:00:00";0.41
1732;570;35;"2018-12-27 00:00:00";"2019-01-01 00:00:00";0.39
1732;703;124;"2013-06-08 00:00:00";"2013-06-12 00:00:00";1.29
1732;1109;70;"2013-03-19 00:00:00";"2013-03-24 00:00:00";0.42
1732;1700;46;"2013-01-29 00:00:00";"2013-02-03 00:00:00";0.7
1732;1749;47;"2010-07-27 00:00:00";"2010-07-30 00:00:00";0.89
1732;1776;47;"2016-01-25 00:00:00";"2016-01-27 00:00:00";1.0
1732;1891;119;"2010-02-07 00:00:00";"2010-02-10 00:00:00";1.47
1733;293;125;"2015-08-22 00:00:00";"2015-08-24 00:00:00";0.47
1733;1850;16;"2018-01-06 00:00:00";"2018-01-11 00:00:00";1.26
1734;529;95;"2018-07-05 00:00:00";"2018-07-10 00:00:00";0.17
1734;984;108;"2010-11-21 00:00:00";"2010-11-23 00:00:00";0.58
1734;1845;141;"2011-04-11 00:00:00";"2011-04-16 00:00:00";1.32
